"@timestamp","_id","_index","_score","agent.name","agent.version","data_stream.dataset","data_stream.namespace","data_stream.type","event.agent_id_status","event.ingested","event.kind","event.severity","labels.ParentId","labels.SpanId","labels.TraceId","labels.{OriginalFormat}","log.level",message,"observer.hostname","observer.type","observer.version","parent.id","service.language.name","service.name","service.node.name","service.target.name","service.target.type","span.id",tags,"trace.id"
"Dec 2, 2024 @ 16:29:00.578",to18hpMBo81fAKGjuu9u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:RuleId outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792403</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_msg>No Deviation</op_Deviation_msg><op_PDA_Level>L1</op_PDA_Level><RuleId>72</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",7467f5edd946b671,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",1dbeb13a4695c044,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.578",t418hpMBo81fAKGjuu9u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:RuleVersion outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792403</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_msg>No Deviation</op_Deviation_msg><op_PDA_Level>L1</op_PDA_Level><RuleId>72</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",7467f5edd946b671,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",1dbeb13a4695c044,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.578",uI18hpMBo81fAKGjuu9u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:op_Deviation_msg outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792403</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_msg>No Deviation</op_Deviation_msg><op_PDA_Level>L1</op_PDA_Level><RuleId>72</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",7467f5edd946b671,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",1dbeb13a4695c044,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.578",uY18hpMBo81fAKGjuu9u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:op_PDA_Level outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792403</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_msg>No Deviation</op_Deviation_msg><op_PDA_Level>L1</op_PDA_Level><RuleId>72</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",7467f5edd946b671,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",1dbeb13a4695c044,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.571",jY18hpMBo81fAKGjuu9u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","{""uniqueID"":116792403,""itemTypeID"":403,""itemID"":78855,""isSuccess"":true,""errorCode"":null,""errorMessage"":"""",""results"":[{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""op_Deviation_msg"",""internalName"":""A_3129c0ac-3242-43e9-949e-8cb724c3571d_op_Deviation_msg"",""value"":""No Deviation"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""op_PDA_Level"",""internalName"":""A_3129c0ac-3242-43e9-949e-8cb724c3571d_op_PDA_Level"",""value"":""L1"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""RuleId"",""internalName"":""Sys_Rule_RuleId"",""value"":""72"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""RuleVersion"",""internalName"":""Sys_Rule_RuleVersion"",""value"":""1.0"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""}],""ruleVersion"":""1.0"",""ruleSubId"":0}","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",7467f5edd946b671,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cf3c2ef2d3b3158f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.558",eI18hpMBo81fAKGjuu9u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","Input Parameters -  Input parameter and values - Request={      ""UniqueID"": ""116792403"",      ""ItemTypeID"": ""403"",      ""ItemID"": ""78855"",      ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",      ""URL"": ""http://businessnext-david-webapi/davidwebapi/api/DavidApi/ExecuteRule"",      ""SubscriberId"": ""985"",      ""Id"": ""72"",      ""Version"": ""1.0"",      ""Name"": """",      ""List"": ""[{name:'ip_Employment_Type',value:'P',type:'String'},{name:'ip_CB_Flag',value:'Yes',type:'String'},{name:'ip_Borrower_Tag',value:'P',type:'String'},{name:'ip_Support_Flag',value:'No',type:'String'}]""  };","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",cbfb29328831774a,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",f65a7b0926ab00de,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.558",i418hpMBo81fAKGjuu9u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","DataSourceID:159 Url:http://businessnext-maybank-customcode/customapi/APIConnection/David Body:{      ""UniqueID"": ""116792403"",      ""ItemTypeID"": ""403"",      ""ItemID"": ""78855"",      ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",      ""URL"": ""http://businessnext-david-webapi/davidwebapi/api/DavidApi/ExecuteRule"",      ""SubscriberId"": ""985"",      ""Id"": ""72"",      ""Version"": ""1.0"",      ""Name"": """",      ""List"": ""[{name:'ip_Employment_Type',value:'P',type:'String'},{name:'ip_CB_Flag',value:'Yes',type:'String'},{name:'ip_Borrower_Tag',value:'P',type:'String'},{name:'ip_Support_Flag',value:'No',type:'String'}]""  }","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",7467f5edd946b671,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cf3c2ef2d3b3158f,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.523",3418hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:IsSuccess outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792400</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_Level>No Deviation</op_Deviation_Level><op_PDA_Level>L1</op_PDA_Level><RuleId>67</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cbe218932b267d19,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.523",4I18hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:ErrorCode outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792400</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_Level>No Deviation</op_Deviation_Level><op_PDA_Level>L1</op_PDA_Level><RuleId>67</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cbe218932b267d19,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.523",4Y18hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:ErrorMessage outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792400</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_Level>No Deviation</op_Deviation_Level><op_PDA_Level>L1</op_PDA_Level><RuleId>67</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cbe218932b267d19,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.523",4o18hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:op_Deviation_Level outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792400</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_Level>No Deviation</op_Deviation_Level><op_PDA_Level>L1</op_PDA_Level><RuleId>67</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cbe218932b267d19,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.523",4418hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:op_PDA_Level outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792400</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_Level>No Deviation</op_Deviation_Level><op_PDA_Level>L1</op_PDA_Level><RuleId>67</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cbe218932b267d19,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.523",5I18hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:RuleId outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792400</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_Level>No Deviation</op_Deviation_Level><op_PDA_Level>L1</op_PDA_Level><RuleId>67</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cbe218932b267d19,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.523",5Y18hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:RuleVersion outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792400</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_Level>No Deviation</op_Deviation_Level><op_PDA_Level>L1</op_PDA_Level><RuleId>67</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cbe218932b267d19,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.523",5o18hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:uniqueID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792400</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_Level>No Deviation</op_Deviation_Level><op_PDA_Level>L1</op_PDA_Level><RuleId>67</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cbe218932b267d19,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.523",5418hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:itemTypeID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792400</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_Level>No Deviation</op_Deviation_Level><op_PDA_Level>L1</op_PDA_Level><RuleId>67</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cbe218932b267d19,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.523",6I18hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","ReadNode Xpath:itemID outer xml: <root><IsSuccess>true</IsSuccess><ErrorCode /><ErrorMessage /><uniqueID>116792400</uniqueID><itemTypeID>403</itemTypeID><itemID>78855</itemID><op_Deviation_Level>No Deviation</op_Deviation_Level><op_PDA_Level>L1</op_PDA_Level><RuleId>67</RuleId><RuleVersion>1.0</RuleVersion></root>","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",cbe218932b267d19,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.409",yY18hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","{""uniqueID"":116792400,""itemTypeID"":403,""itemID"":78855,""isSuccess"":true,""errorCode"":null,""errorMessage"":"""",""results"":[{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""op_Deviation_Level"",""internalName"":""A_c9f53604-1bf5-40a0-bb4d-97ba2a3f4672_op_Deviation_Level"",""value"":""No Deviation"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""op_PDA_Level"",""internalName"":""A_c9f53604-1bf5-40a0-bb4d-97ba2a3f4672_op_PDA_Level"",""value"":""L1"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""RuleId"",""internalName"":""Sys_Rule_RuleId"",""value"":""67"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""},{""subscriberId"":0,""ruleId"":0,""applicationId"":0,""categoryId"":0,""name"":""RuleVersion"",""internalName"":""Sys_Rule_RuleVersion"",""value"":""1.0"",""isDecisionCell"":false,""argumentDirection"":2,""category"":2,""isClass"":false,""sourceType"":null,""type"":""String"",""source"":null,""propertyName"":null,""version"":""1.0""}],""ruleVersion"":""1.0"",""ruleSubId"":1}","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",c5a378c86d22b0fc,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.379",x418hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","DataSourceID:122 Url:http://businessnext-maybank-customcode/customapi/APIConnection/David Body:{
    ""UniqueID"": ""116792400"",
    ""ItemTypeID"": ""403"",
    ""ItemID"": ""78855"",
    ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",
    ""URL"": ""http:\/\/businessnext-david-webapi\/davidwebapi\/api\/DavidApi\/ExecuteRule"",
	""SubscriberId"": ""985"",
    ""Id"": ""67"",
    ""Version"": ""1.0"",
    ""Name"": """",
""RuleSubId"":""1"",
    ""List"": ""[{name:'ip_ETB_Flag',value:'1',type:'Integer'},{name:'ip_Condition',value:'N',type:'String'},{name:'ip_Overall_Loan_Handling',value:'',type:'String'},{name:'ip_Tenor',value:'60',type:'Integer'},{name:'ip_Vehicle_Usage',value:'AA',type:'String'}]""
}","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",71810e2be77a38f3,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",c5a378c86d22b0fc,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
"Dec 2, 2024 @ 16:29:00.378",sI18hpMBo81fAKGjuu5u,".ds-logs-apm.app.mpi_los_businessnextapplication-default-2024.12.02-000028","-","opentelemetry/dotnet","1.6.0","apm.app.mpi_los_businessnextapplication",default,logs,missing,"Dec 2, 2024 @ 16:29:01.000",event,"-","-","-","-","-","-","Input Parameters -  Input parameter and values - Request={
    ""UniqueID"": ""116792400"",
    ""ItemTypeID"": ""403"",
    ""ItemID"": ""78855"",
    ""AuthToken"": ""Bearer 72C93D805DCFDD450C8EFA43F7DF5E1D12E29E753F49DD9DF5F799B3A67760DE"",
    ""URL"": ""http:\/\/businessnext-david-webapi\/davidwebapi\/api\/DavidApi\/ExecuteRule"",
	""SubscriberId"": ""985"",
    ""Id"": ""67"",
    ""Version"": ""1.0"",
    ""Name"": """",
""RuleSubId"":""1"",
    ""List"": ""[{name:'ip_ETB_Flag',value:'1',type:'Integer'},{name:'ip_Condition',value:'N',type:'String'},{name:'ip_Overall_Loan_Handling',value:'',type:'String'},{name:'ip_Tenor',value:'60',type:'Integer'},{name:'ip_Vehicle_Usage',value:'AA',type:'String'}]""
};","apm-server-6d98f76794-bsc2b","apm-server","8.11.3",2020d828d091ad0f,dotnet,"mpi-los_BusinessNextApplication","a488f814-0b96-4783-ba4a-d6f766941397","-","-",43d4872b26673ac2,"_geoip_database_unavailable_GeoLite2-City.mmdb",5b8e069339dda21ebfe7c995b73fcb45
